Vgs,lds,technology
0.9959667237699706,0.3457455195024453,PMOS
0.9953009422408918,0.34565742840510677,PMOS
0.994879107578572,0.3455695270737195,PMOS
0.9945618722809101,0.3454818155082835,PMOS
0.9941941024274813,0.3453942937087988,PMOS
0.9940666054322357,0.3453069616752655,PMOS
0.992971957491201,0.3452198194076833,PMOS
0.992622906539546,0.34513286690605255,PMOS
0.9921123826807052,0.345046104170373,PMOS
0.9918630002697225,0.3449595312006448,PMOS
0.9916730009895836,0.3448731479968679,PMOS
0.9914909613374869,0.3447869545590423,PMOS
0.9906487344307143,0.3447009508871679,PMOS
0.9906474165918894,0.3446151369812449,PMOS
0.9904687538176502,0.34452951284127314,PMOS
0.9899688226424161,0.34444407846725267,PMOS
0.9895982148164372,0.3443588338591835,PMOS
0.9890927951688641,0.34427377901706563,PMOS
0.9889726391655816,0.344188913940899,PMOS
0.9880285417609547,0.3441042386306838,PMOS
0.9877768618619934,0.3440197530864198,PMOS
0.9876944152589157,0.34393545730810704,PMOS
0.9876860820504556,0.3438513512957456,PMOS
0.986965147414598,0.34376743504933555,PMOS
0.9869644826958384,0.34368370856887664,PMOS
0.9869390615055759,0.34360017185436914,PMOS
0.9867190731073171,0.3435168249058129,PMOS
0.9866461336119401,0.34343366772320794,PMOS
0.986220840739646,0.34335070030655435,PMOS
0.9860947231621119,0.343267922655852,PMOS
0.9860664989630966,0.34318533477110086,PMOS
0.9856716971810285,0.34310293665230107,PMOS
0.9852070774147703,0.3430207282994526,PMOS
0.9850450284208274,0.34293870971255536,PMOS
0.984870645617759,0.3428568808916095,PMOS
0.9848166030455382,0.3427752418366149,PMOS
0.9846212175125936,0.3426937925475716,PMOS
0.9845618288876754,0.3426125330244796,PMOS
0.9838242827233853,0.34253146326733885,PMOS
0.983359023490439,0.3424505832761494,PMOS
0.9827225354979578,0.34236989305091126,PMOS
0.9823936471869811,0.34228939259162444,PMOS
0.982373421413903,0.3422090818982888,PMOS
0.9823721379738538,0.3421289609709046,PMOS
0.9821125027115951,0.3420490298094716,PMOS
0.981702077238575,0.34196928841398994,PMOS
0.9816685813094232,0.34188973678445955,PMOS
0.981291205684915,0.34181037492088046,PMOS
0.9809977792756189,0.34173120282325264,PMOS
0.9804220184194663,0.3416522204915761,PMOS
0.9799088744868587,0.3415734279258509,PMOS
0.9797778479001643,0.34149482512607693,PMOS
0.9794122512746919,0.3414164120922544,PMOS
0.9782893412768127,0.34133818882438294,PMOS
0.9779436900077269,0.34126015532246295,PMOS
0.9778651750979134,0.3411823115864942,PMOS
0.9765665844232815,0.34110465761647674,PMOS
0.9763384123624691,0.34102719341241056,PMOS
0.9760952139088395,0.34094991897429566,PMOS
0.9753983629881015,0.3408728343021321,PMOS
0.9753821898653421,0.3407959393959198,PMOS
0.9741543797578626,0.3407192342556588,PMOS
0.9738692518227362,0.34064271888134906,PMOS
0.9737352649737762,0.34056639327299065,PMOS
0.9736602143489134,0.3404902574305836,PMOS
0.973371040611648,0.34041431135412775,PMOS
0.9731708883463953,0.34033855504362315,PMOS
0.9728898352589541,0.34026298849906994,PMOS
0.9728561886711468,0.340187611720468,PMOS
0.97269030295144,0.3401124247078173,PMOS
0.9723334340936384,0.340037427461118,PMOS
0.9722107531563503,0.3399626199803699,PMOS
0.9719971802676947,0.3398880022655731,PMOS
0.9716779665433803,0.3398135743167276,PMOS
0.9715412977654946,0.33973933613383345,PMOS
0.9713341047293798,0.33966528771689053,PMOS
0.9707146655544401,0.3395914290658989,PMOS
0.9693486762690711,0.33951776018085855,PMOS
0.9692142890318873,0.3394442810617695,PMOS
0.9691910861127355,0.33937099170863183,PMOS
0.9686953733793705,0.33929789212144534,PMOS
0.9686453422024675,0.33922498230021025,PMOS
0.9684193175240216,0.33915226224492634,PMOS
0.968225687493033,0.3390797319555938,PMOS
0.9678041489050638,0.33900739143221253,PMOS
0.9676819620310219,0.33893524067478253,PMOS
0.9674343375749704,0.3388632796833039,PMOS
0.967330367396176,0.33879150845777645,PMOS
0.9665282965584638,0.3387199269982004,PMOS
0.966518498914072,0.33864853530457556,PMOS
0.9653813218194939,0.33857733337690205,PMOS
0.9650920342789643,0.3385063212151798,PMOS
0.9636862121951124,0.33843549881940893,PMOS
0.9634452733984971,0.3383648661895893,PMOS
0.9633467032153271,0.3382944233257209,PMOS
0.9624469384708657,0.3382241702278038,PMOS
0.9624272360687677,0.3381541068958381,PMOS
0.9615514647748276,0.3380842333298237,PMOS
0.9613299194177771,0.33801454952976046,PMOS
0.9613219673586315,0.33794505549564857,PMOS
0.9607058238149844,0.33787575122748803,PMOS
0.9605224739506543,0.3378066367252787,PMOS
0.9600232521803989,0.3377377119890207,PMOS
0.9591584335268938,0.337668977018714,PMOS
0.9591252345475987,0.33760043181435856,PMOS
0.9581958558583465,0.3375320763759544,PMOS
0.9580325715773753,0.3374639107035016,PMOS
0.9575167325076952,0.33739593479700003,PMOS
0.9572968772180277,0.3373281486564498,PMOS
0.9571101392761157,0.3372605522818509,PMOS
0.9570913665463269,0.33719314567320324,PMOS
0.9568456258894085,0.33712592883050685,PMOS
0.9562378452716606,0.33705890175376174,PMOS
0.9561736474534821,0.3369920644429679,PMOS
0.9558512881668575,0.33692541689812544,PMOS
0.955248863984191,0.3368589591192343,PMOS
0.9546407714109361,0.33679269110629434,PMOS
0.9546088742497877,0.3367266128593057,PMOS
0.9544054724812471,0.33666072437826844,PMOS
0.9540410741482783,0.33659502566318245,PMOS
0.9539886522054758,0.3365295167140477,PMOS
0.9539245783169461,0.3364641975308642,PMOS
0.9533152098729549,0.33639906811363207,PMOS
0.9528711714555984,0.33633412846235117,PMOS
0.9528609707260329,0.33626937857702166,PMOS
0.952586228921443,0.3362048184576434,PMOS
0.9516752098870227,0.3361404481042164,PMOS
0.9513135996840354,0.3360762675167407,PMOS
0.9506726212517115,0.3360122766952163,PMOS
0.9505463480862953,0.3359484756396432,PMOS
0.9502693760824301,0.33588486435002135,PMOS
0.9499527903657663,0.33582144282635085,PMOS
0.9498506278971449,0.3357582110686316,PMOS
0.9498373633118445,0.3356951690768637,PMOS
0.9497209492885138,0.33563231685104705,PMOS
0.9496342255961903,0.3355696543911817,PMOS
0.9487362694880426,0.3355071816972677,PMOS
0.9484316044467083,0.3354448987693049,PMOS
0.9481493248945414,0.33538280560729344,PMOS
0.9475093746163684,0.33532090221123323,PMOS
0.9474403985083362,0.33525918858112436,PMOS
0.9473474858036072,0.3351976647169667,PMOS
0.9472265598638838,0.33513633061876047,PMOS
0.9469656794210033,0.33507518628650546,PMOS
0.9468742251756097,0.3350142317202017,PMOS
0.9465886834945045,0.33495346691984934,PMOS
0.9464224153088027,0.3348928918854482,PMOS
0.9463994951507054,0.33483250661699837,PMOS
0.9461330913321634,0.3347723111144998,PMOS
0.9459096410808775,0.33471230537795255,PMOS
0.9455708374403284,0.33465248940735653,PMOS
0.9455675842441901,0.3345928632027119,PMOS
0.9446207850805578,0.33453342676401854,PMOS
0.9441025876114586,0.33447418009127644,PMOS
0.9435827661580282,0.33441512318448574,PMOS
0.9433502557239795,0.3343562560436462,PMOS
0.9428957702222065,0.334297578668758,PMOS
0.9428010757183828,0.3342390910598211,PMOS
0.9424457689443116,0.3341807932168354,PMOS
0.9421863074131724,0.3341226851398011,PMOS
0.942027153654586,0.3340647668287181,PMOS
0.9417997423140937,0.33400703828358635,PMOS
0.9416582149595568,0.3339494995044059,PMOS
0.9410681566746762,0.33389215049117676,PMOS
0.9410270937690356,0.3338349912438989,PMOS
0.9409774266301129,0.3337780217625723,PMOS
0.9405799549618297,0.333721242047197,PMOS
0.940056902728222,0.333664652097773,PMOS
0.9399822088649885,0.3336082519143003,PMOS
0.9398625469660574,0.333552041496779,PMOS
0.9394823013522015,0.33349602084520885,PMOS
0.9393686412002339,0.33344018995959,PMOS
0.9391399906792403,0.3333845488399225,PMOS
0.938227734406935,0.3333290974862063,PMOS
0.9379595905697609,0.33327383589844134,PMOS
0.9377789944259326,0.3332187640766277,PMOS
0.9373945865285876,0.3331638820207653,PMOS
0.9369492931913457,0.33310918973085424,PMOS
0.936522667959575,0.3330546872068945,PMOS
0.9346391159424494,0.333000374448886,PMOS
0.9343657979856452,0.3329462514568289,PMOS
0.9336801052016732,0.332892318230723,PMOS
0.9335297930728585,0.3328385747705684,PMOS
0.9330709689546844,0.3327850210763651,PMOS
0.9324967492108889,0.33273165714811304,PMOS
0.9324129520044567,0.3326784829858123,PMOS
0.9323298934762038,0.3326254985894629,PMOS
0.931926906477564,0.3325727039590648,PMOS
0.9317513147702501,0.33252009909461794,PMOS
0.9315946130658295,0.33246768399612237,PMOS
0.9315099809420732,0.3324154586635782,PMOS
0.9314118083658549,0.3323634230969852,PMOS
0.9313851567408231,0.33231157729634353,PMOS
0.9312692861577965,0.3322599212616531,PMOS
0.9309989160371916,0.332208454992914,PMOS
0.9303937895145644,0.3321571784901262,PMOS
0.9297682934529892,0.33210609175328976,PMOS
0.9297589539419897,0.33205519478240453,PMOS
0.9296452266033741,0.3320044875774706,PMOS
0.9295350351355437,0.33195397013848804,PMOS
0.9294474582088483,0.33190364246545667,PMOS
0.9293953539156996,0.33185350455837664,PMOS
0.9293511579281649,0.3318035564172479,PMOS
0.9292154003491772,0.3317537980420704,PMOS
0.9289784235484112,0.3317042294328443,PMOS
0.9286217959523146,0.33165485058956945,PMOS
0.9281708437368615,0.33160566151224585,PMOS
0.9274596089586847,0.33155666220087354,PMOS
0.9274256943760187,0.3315078526554526,PMOS
0.9272497309297563,0.3314592328759829,PMOS
0.9272433403685917,0.3314108028624645,PMOS
0.9267440824644422,0.3313625626148974,PMOS
0.9264010167979209,0.33131451213328156,PMOS
0.9261650320118155,0.331266651417617,PMOS
0.9260024469609364,0.33121898046790377,PMOS
0.9258164987697713,0.33117149928414186,PMOS
0.9252965047213475,0.3311242078663312,PMOS
0.9243098105373146,0.3310771062144719,PMOS
0.9241660368961934,0.3310301943285638,PMOS
0.923735556195509,0.330983472208607,PMOS
0.9237219374204504,0.33093693985460154,PMOS
0.9235711067205872,0.33089059726654735,PMOS
0.9230732843015121,0.33084444444444444,PMOS
0.9225942609698913,0.3307984813882929,PMOS
0.9219155208613676,0.33075270809809254,PMOS
0.9218845928938542,0.33070712457384355,PMOS
0.9210005498534407,0.33066173081554584,PMOS
0.9206749253881134,0.3306165268231994,PMOS
0.9202097818116666,0.3305715125968043,PMOS
0.9200518859729345,0.3305266881363604,PMOS
0.9199120230227791,0.3304820534418678,PMOS
0.9197232363865853,0.33043760851332654,PMOS
0.9195615134799829,0.3303933533507366,PMOS
0.9195449959515316,0.33034928795409796,PMOS
0.9193678537968996,0.33030541232341054,PMOS
0.9189987063647846,0.3302617264586745,PMOS
0.9189038175680279,0.33021823035988973,PMOS
0.9184312613990332,0.33017492402705617,PMOS
0.9181224247097202,0.33013180746017395,PMOS
0.9178849846744955,0.330088880659243,PMOS
0.9177121738805329,0.33004614362426343,PMOS
0.9173205860153403,0.33000359635523513,PMOS
0.917320208085841,0.32996123885215806,PMOS
0.9164005900832086,0.32991907111503227,PMOS
0.9161356559883912,0.3298770931438579,PMOS
0.9158716585971064,0.3298353049386347,PMOS
0.9158560847375554,0.3297937064993628,PMOS
0.9157052998349486,0.3297522978260422,PMOS
0.9153228724520657,0.3297110789186729,PMOS
0.9151268331396699,0.329670049777255,PMOS
0.91509756512425,0.3296292104017883,PMOS
0.9148684601642794,0.32958856079227283,PMOS
0.9143040109237708,0.32954810094870873,PMOS
0.914142820830298,0.3295078308710959,PMOS
0.9138841659005612,0.3294677505594344,PMOS
0.9138825130539889,0.32942786001372415,PMOS
0.9137247560857378,0.3293881592339652,PMOS
0.9132158356844228,0.3293486482201575,PMOS
0.912339848036742,0.3293093269723012,PMOS
0.9119487139668124,0.32927019549039616,PMOS
0.9119082359204658,0.32923125377444235,PMOS
0.9114144462249872,0.3291925018244399,PMOS
0.9110639928496064,0.32915393964038875,PMOS
0.911059554011548,0.3291155672222888,PMOS
0.9107872793513621,0.3290773845701402,PMOS
0.9106140725130624,0.32903939168394286,PMOS
0.91043288731941,0.3290015885636968,PMOS
0.9103551983793204,0.3289639752094022,PMOS
0.9100596351640409,0.3289265516210587,PMOS
0.9099400505261485,0.3288893177986666,PMOS
0.9097495586380159,0.3288522737422257,PMOS
0.9093996301927569,0.3288154194517362,PMOS
0.908064448539976,0.32877875492719794,PMOS
0.9070739747403944,0.32874228016861096,PMOS
0.9068924661824543,0.32870599517597526,PMOS
0.9068852175283029,0.32866989994929086,PMOS
0.9063254738004219,0.3286339944885578,PMOS
0.9052729062987592,0.328598278793776,PMOS
0.9049205717145711,0.32856275286494546,PMOS
0.9045439944949751,0.32852741670206626,PMOS
0.9043748578975831,0.3284922703051384,PMOS
0.903873990847656,0.3284573136741617,PMOS
0.9038574233905088,0.32842254680913635,PMOS
0.9037896062140024,0.32838796971006234,PMOS
0.902819267432619,0.32835358237693957,PMOS
0.9019285771172956,0.32831938480976813,PMOS
0.9014160319021375,0.328285377008548,PMOS
0.9013132724857393,0.32825155897327907,PMOS
0.9006888090488702,0.3282179307039615,PMOS
0.9006129872890245,0.32818449220059526,PMOS
0.9003547869370423,0.32815124346318025,PMOS
0.8993511105743367,0.32811818449171654,PMOS
0.898782315719688,0.3280853152862041,PMOS
0.8986052267648755,0.32805263584664296,PMOS
0.8985948203918673,0.32802014617303316,PMOS
0.8984036103593431,0.32798784626537464,PMOS
0.8979458483616,0.32795573612366735,PMOS
0.8973649186283583,0.3279238157479114,PMOS
0.8972978030563139,0.3278920851381068,PMOS
0.8968460548417173,0.32786054429425343,PMOS
0.8967273392796947,0.32782919321635134,PMOS
0.8965960831019814,0.32779803190440054,PMOS
0.8962586554480524,0.3277670603584011,PMOS
0.896110166239744,0.3277362785783529,PMOS
0.896028131702332,0.327705686564256,PMOS
0.8951597256189976,0.32767528431611037,PMOS
0.8950632795596514,0.32764507183391606,PMOS
0.8945078350156075,0.3276150491176731,PMOS
0.8940492602857919,0.32758521616738134,PMOS
0.8939922076366335,0.3275555729830409,PMOS
0.8935136119046825,0.3275261195646517,PMOS
0.8930587778614811,0.3274968559122139,PMOS
0.8928609702877084,0.32746778202572735,PMOS
0.8927694946286885,0.3274388979051921,PMOS
0.892560388648052,0.32741020355060807,PMOS
0.8923710555704241,0.3273816989619754,PMOS
0.8921409669512654,0.32735338413929405,PMOS
0.8916489280893699,0.32732525908256394,PMOS
0.8900063676435355,0.3272973237917851,PMOS
0.8899653247060131,0.32726957826695763,PMOS
0.8897920143275043,0.3272420225080814,PMOS
0.8897823627541679,0.32721465651515647,PMOS
0.8896940557103639,0.32718748028818284,PMOS
0.8891811710495374,0.3271604938271605,PMOS
0.8884277339153953,0.32713369713208945,PMOS
0.8883138717241416,0.32710709020296974,PMOS
0.888223851133378,0.32708067303980126,PMOS
0.887528467250282,0.32705444564258407,PMOS
0.8871377784692719,0.32702840801131816,PMOS
0.8871337545286564,0.3270025601460036,PMOS
0.8858364473681377,0.3269769020466403,PMOS
0.8857598277484556,0.3269514337132283,PMOS
0.8855985363188874,0.3269261551457676,PMOS
0.8851967509582245,0.3269010663442582,PMOS
0.8848366687571173,0.3268761673087001,PMOS
0.8842404620139377,0.32685145803909327,PMOS
0.8835161784888965,0.3268269385354377,PMOS
0.8833943372043954,0.3268026087977335,PMOS
0.883057644588103,0.3267784688259805,PMOS
0.8829450613213047,0.3267545186201789,PMOS
0.8814641920703454,0.3267307581803285,PMOS
0.8814633864629852,0.3267071875064294,PMOS
0.88142290257982,0.3266838065984816,PMOS
0.8809918596049556,0.32666061545648517,PMOS
0.8804887478587855,0.32663761408043995,PMOS
0.880382319695297,0.3266148024703461,PMOS
0.8803228071047042,0.32659218062620343,PMOS
0.8803071566569804,0.32656974854801213,PMOS
0.879809449757589,0.3265475062357721,PMOS
0.8795674337763075,0.3265254536894834,PMOS
0.879567194337631,0.32650359090914594,PMOS
0.8795103844594078,0.3264819178947598,PMOS
0.8793565811771421,0.32646043464632496,PMOS
0.8793049745952238,0.3264391411638414,PMOS
0.8791268577012046,0.32641803744730913,PMOS
0.8788123059479056,0.3263971234967281,PMOS
0.8787044189091192,0.32637639931209844,PMOS
0.8784598372927583,0.32635586489342006,PMOS
0.8784024507776967,0.32633552024069296,PMOS
0.878305499903705,0.32631536535391714,PMOS
0.8777154983965442,0.3262954002330926,PMOS
0.8765854570306779,0.32627562487821943,PMOS
0.8763333255648849,0.3262560392892975,PMOS
0.8762535058158946,0.32623664346632686,PMOS
0.8761996308229966,0.3262174374093075,PMOS
0.8756738434968357,0.32619842111823943,PMOS
0.8755851120913921,0.32617959459312273,PMOS
0.8751606739903524,0.3261609578339572,PMOS
0.8748854922192547,0.326142510840743,PMOS
0.8746109268136582,0.3261242536134802,PMOS
0.8745770131649506,0.3261061861521686,PMOS
0.8738499856596718,0.3260883084568083,PMOS
0.8729278709901966,0.32607062052739927,PMOS
0.8724441600591427,0.32605312236394157,PMOS
0.872434915188267,0.32603581396643516,PMOS
0.8714562343124114,0.32601869533488004,PMOS
0.8709409307168103,0.3260017664692762,PMOS
0.8700301951300602,0.32598502736962365,PMOS
0.8695691971739448,0.3259684780359224,PMOS
0.8695016608361867,0.3259521184681725,PMOS
0.8693483605644092,0.3259359486663738,PMOS
0.8692092306428761,0.3259199686305264,PMOS
0.8690818533311901,0.32590417836063035,PMOS
0.8690214463684274,0.32588857785668557,PMOS
0.868846577710097,0.3258731671186921,PMOS
0.8686542674642116,0.32585794614664987,PMOS
0.8680978414762174,0.32584291494055895,PMOS
0.8680875197009286,0.32582807350041937,PMOS
0.8676076020931442,0.3258134218262311,PMOS
0.8670154380621753,0.325798959917994,PMOS
0.866995078079037,0.3257846877757083,PMOS
0.8663307792527897,0.3257706053993738,PMOS
0.8657464158957033,0.32575671278899065,PMOS
0.8656277930236146,0.32574300994455885,PMOS
0.865348815395211,0.32572949686607827,PMOS
0.8646572764165397,0.325716173553549,PMOS
0.8646285364397871,0.325703040006971,PMOS
0.8645464587870241,0.3256900962263443,PMOS
0.8637703126595796,0.32567734221166894,PMOS
0.8634544491593847,0.3256647779629448,PMOS
0.863114833652296,0.325652403480172,PMOS
0.8627667648648181,0.3256402187633505,PMOS
0.8627093579043146,0.3256282238124803,PMOS
0.8626854724190911,0.32561641862756135,PMOS
0.8626473298854254,0.3256048032085937,PMOS
0.8626009080933466,0.3255933775555773,PMOS
0.8624344033598701,0.3255821416685123,PMOS
0.8623141197385727,0.32557109554739855,PMOS
0.8619669905864101,0.3255602391922361,PMOS
0.8619134804376248,0.32554957260302486,PMOS
0.86155534121613,0.325539095779765,PMOS
0.8612581847796252,0.32552880872245643,PMOS
0.861115998514125,0.3255187114310991,PMOS
0.8610696476193468,0.3255088039056931,PMOS
0.8608745595252131,0.3254990861462384,PMOS
0.8607549087815319,0.325489558152735,PMOS
0.8607208269027343,0.32548021992518283,PMOS
0.8606245160060969,0.325471071463582,PMOS
0.8598347576339558,0.32546211276793247,PMOS
0.8597660515300893,0.3254533438382342,PMOS
0.859118125486173,0.3254447646744873,PMOS
0.8588667318878896,0.3254363752766916,PMOS
0.8586968267449527,0.3254281756448472,PMOS
0.8585920374637253,0.32542016577895416,PMOS
0.8585213644663443,0.3254123456790124,PMOS
0.8584811814895085,0.32540471534502186,PMOS
0.8581288620719161,0.32539727477698266,PMOS
0.8578663571513488,0.32539002397489475,PMOS
0.857289524925468,0.3253829629387581,PMOS
0.8564197787093768,0.32537609166857284,PMOS
0.8562254208845345,0.3253694101643388,PMOS
0.8560653789726068,0.325362918426056,PMOS
0.8552881437434403,0.3253566164537246,PMOS
0.8551739178391454,0.32535050424734446,PMOS
0.8547286180834734,0.3253445818069156,PMOS
0.8535066448386559,0.325338849132438,PMOS
0.853140069978997,0.3253333062239117,PMOS
0.8527149096240656,0.3253279530813367,PMOS
0.8526650509231459,0.32532278970471307,PMOS
0.8526546582785147,0.32531781609404065,PMOS
0.8523132686261131,0.32531303224931957,PMOS
0.8520077472582794,0.3253084381705497,PMOS
0.8518917052527857,0.3253040338577312,PMOS
0.8515917211192326,0.325299819310864,PMOS
0.851577575551242,0.32529579452994806,PMOS
0.8515322123008942,0.3252919595149834,PMOS
0.8513312989279732,0.32528831426597005,PMOS
0.8501842147892968,0.325284858782908,PMOS
0.8500733994802205,0.32528159306579724,PMOS
0.8499160307706699,0.32527851711463773,PMOS
0.8498733848642891,0.3252756309294296,PMOS
0.8489073217790354,0.3252729345101727,PMOS
0.8480185980257292,0.3252704278568671,PMOS
0.8480026337862052,0.3252681109695128,PMOS
0.8476795860518622,0.3252659838481098,PMOS
0.8475521472586292,0.32526404649265805,PMOS
0.8471375128691337,0.32526229890315767,PMOS
0.8470244036309961,0.32526074107960856,PMOS
0.8468895305194342,0.3252593730220107,PMOS
0.8464609974022548,0.32525819473036416,PMOS
0.846088893758324,0.3252572062046689,PMOS
0.845993879823053,0.3252564074449249,PMOS
0.8455557800748403,0.3252557984511323,PMOS
0.8449612243279706,0.32525537922329084,PMOS
0.8445833063071468,0.3252551497614008,PMOS
0.8442919503581693,0.32525511006546204,PMOS
0.8442867794560743,0.3252552601354745,PMOS
0.8440411814874613,0.32525559997143827,PMOS
0.8437702810084659,0.3252561295733534,PMOS
0.8435194893097548,0.32525684894121976,PMOS
0.8434460638668032,0.32525775807503743,PMOS
0.8423723957105433,0.3252588569748064,PMOS
0.8420381375071817,0.32526014564052663,PMOS
0.8418900773058622,0.3252616240721982,PMOS
0.8415947098422438,0.3252632922698211,PMOS
0.8414644957758969,0.3252651502333952,PMOS
0.840933628036926,0.3252671979629206,PMOS
0.8409141078462683,0.32526943545839737,PMOS
0.8408455435494285,0.3252718627198254,PMOS
0.8406400247256943,0.32527447974720464,PMOS
0.8405290405976323,0.3252772865405353,PMOS
0.8403186506831165,0.32528028309981716,PMOS
0.8399896772490739,0.3252834694250503,PMOS
0.8395612188412767,0.3252868455162348,PMOS
0.8393792761110651,0.32529041137337056,PMOS
0.8392255184930602,0.32529416699645763,PMOS
0.8390907568225424,0.325298112385496,PMOS
0.8388991848064433,0.32530224754048565,PMOS
0.8388425823058715,0.3253065724614266,PMOS
0.8380897215698373,0.3253110871483188,PMOS
0.8376353517757336,0.3253157916011623,PMOS
0.8374974800756084,0.32532068581995716,PMOS
0.8373945203791643,0.3253257698047033,PMOS
0.8371945832934681,0.32533104355540066,PMOS
0.8369809811301716,0.32533650707204936,PMOS
0.8367453618860096,0.32534216035464936,PMOS
0.8365585399384983,0.32534800340320064,PMOS
0.8361551109062262,0.3253540362177032,PMOS
0.8361149103447247,0.32536025879815705,PMOS
0.8358572772923892,0.3253666711445622,PMOS
0.8357781028388015,0.32537327325691867,PMOS
0.8351279305683648,0.32538006513522644,PMOS
0.8347771914322545,0.32538704677948543,PMOS
0.8344935308914302,0.32539421818969577,PMOS
0.8337700066180072,0.3254015793658574,PMOS
0.8337244674306556,0.3254091303079703,PMOS
0.8336029018794157,0.3254168710160345,PMOS
0.8335966036595562,0.32542480149005004,PMOS
0.8330972361585791,0.3254329217300168,PMOS
0.8326475854485809,0.32544123173593487,PMOS
0.8323770713469897,0.32544973150780426,PMOS
0.8323425508836386,0.32545842104562495,PMOS
0.8315414942819339,0.32546730034939686,PMOS
0.8314735010076659,0.32547636941912017,PMOS
0.8313933167600038,0.3254856282547947,PMOS
0.8310081223490785,0.32549507685642054,PMOS
0.830956580286873,0.32550471522399765,PMOS
0.8309097221686955,0.32551454335752605,PMOS
0.8308371734205,0.3255245612570058,PMOS
0.8307365649158386,0.3255347689224368,PMOS
0.829535721716672,0.3255451663538191,PMOS
0.8293961792194209,0.3255557535511527,PMOS
0.8289020676430537,0.3255665305144376,PMOS
0.8282667262905958,0.3255774972436738,PMOS
0.8282208517920682,0.32558865373886126,PMOS
0.8278896449415717,0.3256,PMOS
0.8278678869051377,0.32561153602709003,PMOS
0.8276686291930772,0.3256232618201314,PMOS
0.827564984196863,0.32563517737912406,PMOS
0.8272846612809938,0.325647282704068,PMOS
0.8267764179554301,0.32565957779496324,PMOS
0.8260730591932366,0.32567206265180976,PMOS
0.8257600973410049,0.32568473727460756,PMOS
0.8255159194894031,0.32569760166335665,PMOS
0.8254902319320486,0.3257106558180571,PMOS
0.8253278306575379,0.32572389973870874,PMOS
0.825164824680653,0.32573733342531175,PMOS
0.8250438462597517,0.32575095687786604,PMOS
0.8233501887738129,0.32576477009637156,PMOS
0.8232736177406096,0.3257787730808284,PMOS
0.8227395670768602,0.3257929658312366,PMOS
0.8224843542033093,0.32580734834759606,PMOS
0.8223002131114001,0.3258219206299068,PMOS
0.8221581429973113,0.32583668267816884,PMOS
0.8218370438854784,0.32585163449238214,PMOS
0.8215656429779131,0.32586677607254677,PMOS
0.8214870501329274,0.3258821074186627,PMOS
0.820827867441707,0.32589762853072984,PMOS
0.8204784028168467,0.3259133394087484,PMOS
0.8199513772960797,0.32592924005271817,PMOS
0.8193692741336661,0.32594533046263924,PMOS
0.8193183113204623,0.3259616106385116,PMOS
0.8192426186619464,0.3259780805803353,PMOS
0.8188498910998381,0.3259947402881102,PMOS
0.8182313883475326,0.3260115897618365,PMOS
0.817674368004369,0.326028629001514,PMOS
0.8176620429952138,0.32604585800714286,PMOS
0.8162856895912146,0.326063276778723,PMOS
0.8159462275710995,0.32608088531625445,PMOS
0.8156741072136844,0.32609868361973715,PMOS
0.8151888163878633,0.32611667168917113,PMOS
0.8146026629527153,0.32613484952455646,PMOS
0.8145142230489996,0.326153217125893,PMOS
0.8141504616970469,0.3261717744931809,PMOS
0.8140718856597013,0.3261905216264201,PMOS
0.8137942294709135,0.32620945852561056,PMOS
0.8134960493843663,0.3262285851907523,PMOS
0.8131667986017281,0.32624790162184536,PMOS
0.8130607009491492,0.32626740781888974,PMOS
0.8130180446903646,0.32628710378188536,PMOS
0.8130129640803756,0.3263069895108323,PMOS
0.8128590257925336,0.3263270650057305,PMOS
0.8126611618345468,0.32634733026658,PMOS
0.8124377442302131,0.32636778529338084,PMOS
0.8121747435102694,0.32638843008613294,PMOS
0.8117532144921141,0.3264092646448363,PMOS
0.8117280915774214,0.32643028896949106,PMOS
0.8115662112027694,0.326451503060097,PMOS
0.8115254293001376,0.32647290691665426,PMOS
0.8113531443219651,0.32649450053916285,PMOS
0.8112753555398177,0.32651628392762266,PMOS
0.8110648912215409,0.3265382570820338,PMOS
0.8107830758766947,0.3265604200023963,PMOS
0.8105869286864444,0.32658277268871,PMOS
0.8098179586097397,0.32660531514097507,PMOS
0.8093782270525045,0.3266280473591914,PMOS
0.8093729686971511,0.326650969343359,PMOS
0.8091281750380157,0.3266740810934779,PMOS
0.8086853075820511,0.3266973826095481,PMOS
0.8074298400326194,0.32672087389156956,PMOS
0.8074062162744345,0.32674455493954235,PMOS
0.8073114702800578,0.3267684257534665,PMOS
0.8072597510496634,0.3267924863333418,PMOS
0.8071879123282762,0.3268167366791685,PMOS
0.8069609586085095,0.32684117679094643,PMOS
0.8065802963357701,0.3268658066686757,PMOS
0.8061458860363748,0.3268906263123562,PMOS
0.8058608675709462,0.32691563572198806,PMOS
0.8058149486740003,0.3269408348975712,PMOS
0.8057730160821633,0.3269662238391056,PMOS
0.8054402781103467,0.3269918025465913,PMOS
0.8054032126472178,0.3270175710200283,PMOS
0.8051281161659071,0.3270435292594166,PMOS
0.8049747633334938,0.3270696772647562,PMOS
0.8047439413268231,0.32709601503604707,PMOS
0.8046966611956291,0.32712254257328927,PMOS
0.8046607412896662,0.32714925987648275,PMOS
0.8044418963384047,0.32717616694562746,PMOS
0.804011636240284,0.3272032637807235,PMOS
0.803946911365018,0.3272305503817709,PMOS
0.8037670394532117,0.32725802674876947,PMOS
0.8034258848037316,0.32728569288171944,PMOS
0.8029424958006857,0.3273135487806207,PMOS
